category_pair,f1,total_count,cc,un,size,run_id
Elektronik & Computer | Elektronik & Computer,0.865979381443299,333,80,000,large,1
Elektronik & Computer | Möbel & Wohnen,0.8292682926829268,305,80,000,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.8571428571428571,227,80,000,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8648648648648649,224,80,000,large,1
Elektronik & Computer | Kleidung & Accessoires,0.5263157894736842,189,80,000,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.782608695652174,165,80,000,large,1
Kleidung & Accessoires | Sport & Freizeit,0.36363636363636365,144,80,000,large,1
Spielzeug & Baby | Spielzeug & Baby,0.9019607843137255,139,80,000,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,116,80,000,large,1
Sport & Freizeit | Sport & Freizeit,0.6896551724137931,94,80,000,large,1
Auto & Motorrad | Auto & Motorrad,0.6363636363636364,88,80,000,large,1
Elektronik & Computer | Werkzeug & Baumarkt,0.5,87,80,000,large,1
Auto & Motorrad | Sport & Freizeit,0.2,79,80,000,large,1
Möbel & Wohnen | Sport & Freizeit,0.0,70,80,000,large,1
Elektronik & Computer | Spielzeug & Baby,1.0,61,80,000,large,1
Auto & Motorrad | Kleidung & Accessoires,0.0,59,80,000,large,1
Möbel & Wohnen | Spielzeug & Baby,0.0,59,80,000,large,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,55,80,000,large,1
Auto & Motorrad | Möbel & Wohnen,0.0,51,80,000,large,1
Elektronik & Computer | Sport & Freizeit,0.0,50,80,000,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6153846153846154,48,80,000,large,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,40,80,000,large,1
Auto & Motorrad | Elektronik & Computer,1.0,39,80,000,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.75,35,80,000,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.7692307692307693,34,80,000,large,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,33,80,000,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,32,80,000,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,31,80,000,large,1
Auto & Motorrad | Werkzeug & Baumarkt,1.0,27,80,000,large,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,80,000,large,1
Auto & Motorrad | Spielzeug & Baby,1.0,25,80,000,large,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,21,80,000,large,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,21,80,000,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,21,80,000,large,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,20,80,000,large,1
Spielzeug & Baby | Sport & Freizeit,0.0,20,80,000,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,18,80,000,large,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,18,80,000,large,1
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80,000,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,16,80,000,large,1
Bürobedarf | Möbel & Wohnen,1.0,14,80,000,large,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,80,000,large,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,9,80,000,large,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,7,80,000,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,80,000,large,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,6,80,000,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,6,80,000,large,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,6,80,000,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,6,80,000,large,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,5,80,000,large,1
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80,000,large,1
Bürobedarf | Werkzeug & Baumarkt,0.6666666666666666,5,80,000,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,80,000,large,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,5,80,000,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,4,80,000,large,1
Bürobedarf | Spielzeug & Baby,1.0,4,80,000,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,4,80,000,large,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,4,80,000,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,3,80,000,large,1
Auto & Motorrad | Bürobedarf,0.0,3,80,000,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,3,80,000,large,1
Bürobedarf | Kleidung & Accessoires,0.0,3,80,000,large,1
Bürobedarf | Elektronik & Computer,0.0,3,80,000,large,1
Bürobedarf | Bürobedarf,1.0,2,80,000,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,2,80,000,large,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,80,000,large,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,80,000,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,2,80,000,large,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,80,000,large,1
Bürobedarf | Sport & Freizeit,0.0,1,80,000,large,1
Kleidung & Accessoires | Kleidung & Accessoires,0.6339285714285714,800,50,050,large,2
Möbel & Wohnen | Möbel & Wohnen,0.42857142857142855,644,50,050,large,2
Kleidung & Accessoires | Möbel & Wohnen,0.5,293,50,050,large,2
Elektronik & Computer | Kleidung & Accessoires,0.5714285714285714,210,50,050,large,2
Elektronik & Computer | Elektronik & Computer,0.8333333333333334,198,50,050,large,2
Elektronik & Computer | Möbel & Wohnen,0.8235294117647058,184,50,050,large,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.6451612903225806,174,50,050,large,2
Kleidung & Accessoires | Sport & Freizeit,0.5555555555555556,165,50,050,large,2
Auto & Motorrad | Auto & Motorrad,0.5,126,50,050,large,2
Spielzeug & Baby | Spielzeug & Baby,0.9767441860465116,113,50,050,large,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6363636363636364,109,50,050,large,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50,050,large,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50,050,large,2
Möbel & Wohnen | Sport & Freizeit,1.0,72,50,050,large,2
Möbel & Wohnen | Spielzeug & Baby,0.0,68,50,050,large,2
Sport & Freizeit | Sport & Freizeit,0.7878787878787878,66,50,050,large,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.7407407407407407,59,50,050,large,2
Elektronik & Computer | Werkzeug & Baumarkt,0.0,58,50,050,large,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.6666666666666666,58,50,050,large,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,56,50,050,large,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50,050,large,2
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50,050,large,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,51,50,050,large,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.6363636363636364,45,50,050,large,2
Auto & Motorrad | Möbel & Wohnen,0.0,40,50,050,large,2
Elektronik & Computer | Sport & Freizeit,0.0,37,50,050,large,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.8888888888888888,35,50,050,large,2
Gesundheit & Pflege | Gesundheit & Pflege,0.6956521739130435,35,50,050,large,2
Elektronik & Computer | Spielzeug & Baby,1.0,32,50,050,large,2
Bürobedarf | Möbel & Wohnen,0.0,27,50,050,large,2
Spielzeug & Baby | Werkzeug & Baumarkt,1.0,26,50,050,large,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,large,2
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50,050,large,2
Elektronik & Computer | Gesundheit & Pflege,1.0,25,50,050,large,2
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,large,2
Auto & Motorrad | Sport & Freizeit,0.8,23,50,050,large,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,large,2
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,large,2
Bürobedarf | Elektronik & Computer,0.8,21,50,050,large,2
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50,050,large,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,large,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,large,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,large,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,large,2
Gesundheit & Pflege | Spielzeug & Baby,1.0,14,50,050,large,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,12,50,050,large,2
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,50,050,large,2
Auto & Motorrad | Spielzeug & Baby,1.0,11,50,050,large,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50,050,large,2
Spielzeug & Baby | Sport & Freizeit,0.0,9,50,050,large,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,large,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,large,2
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,large,2
Bürobedarf | Bürobedarf,1.0,5,50,050,large,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50,050,large,2
Auto & Motorrad | Bürobedarf,0.0,4,50,050,large,2
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50,050,large,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50,050,large,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50,050,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,3,50,050,large,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50,050,large,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50,050,large,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,2,50,050,large,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50,050,large,2
Bürobedarf | Sport & Freizeit,0.0,2,50,050,large,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50,050,large,2
Bürobedarf | Spielzeug & Baby,1.0,1,50,050,large,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50,050,large,2
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50,050,large,2
Bürobedarf | Gesundheit & Pflege,0.0,1,50,050,large,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,050,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.5822784810126582,894,20,050,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.5622489959839357,529,20,050,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.6666666666666666,339,20,050,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.5,240,20,050,medium,1
Elektronik & Computer | Möbel & Wohnen,0.9333333333333333,207,20,050,medium,1
Elektronik & Computer | Elektronik & Computer,0.9130434782608695,191,20,050,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.5454545454545454,184,20,050,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8888888888888888,161,20,050,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5517241379310345,137,20,050,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,126,20,050,medium,1
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20,050,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20,050,medium,1
Möbel & Wohnen | Spielzeug & Baby,0.7368421052631579,81,20,050,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20,050,medium,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20,050,medium,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20,050,medium,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,68,20,050,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6818181818181818,66,20,050,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.6976744186046512,62,20,050,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,59,20,050,medium,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20,050,medium,1
Auto & Motorrad | Möbel & Wohnen,1.0,39,20,050,medium,1
Sport & Freizeit | Sport & Freizeit,0.7777777777777778,39,20,050,medium,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20,050,medium,1
Elektronik & Computer | Sport & Freizeit,1.0,38,20,050,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.5,36,20,050,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20,050,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20,050,medium,1
Auto & Motorrad | Elektronik & Computer,0.0,29,20,050,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20,050,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20,050,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20,050,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20,050,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20,050,medium,1
Auto & Motorrad | Sport & Freizeit,0.5,17,20,050,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,0.8888888888888888,16,20,050,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20,050,medium,1
Bürobedarf | Kleidung & Accessoires,1.0,15,20,050,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20,050,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20,050,medium,1
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20,050,medium,1
Bürobedarf | Elektronik & Computer,1.0,12,20,050,medium,1
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20,050,medium,1
Spielzeug & Baby | Sport & Freizeit,1.0,10,20,050,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,050,medium,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20,050,medium,1
Bürobedarf | Möbel & Wohnen,0.0,7,20,050,medium,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20,050,medium,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20,050,medium,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20,050,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,050,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.6666666666666666,5,20,050,medium,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,050,medium,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20,050,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,4,20,050,medium,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,050,medium,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20,050,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20,050,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20,050,medium,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.6666666666666666,3,20,050,medium,1
Auto & Motorrad | Spielzeug & Baby,0.0,3,20,050,medium,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20,050,medium,1
Bürobedarf | Sport & Freizeit,0.0,3,20,050,medium,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20,050,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20,050,medium,1
Auto & Motorrad | Bürobedarf,0.0,2,20,050,medium,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20,050,medium,1
Bürobedarf | Spielzeug & Baby,1.0,2,20,050,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20,050,medium,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,050,medium,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20,050,medium,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,20,050,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,050,medium,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20,050,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20,050,medium,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20,050,medium,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,050,medium,1
Bürobedarf | Bürobedarf,0.0,1,20,050,medium,1
Kleidung & Accessoires | Kleidung & Accessoires,0.7605633802816901,524,20,000,medium,1
Elektronik & Computer | Elektronik & Computer,0.8774193548387097,424,20,000,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.8661417322834646,349,20,000,medium,1
Elektronik & Computer | Möbel & Wohnen,0.9259259259259259,314,20,000,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.6,251,20,000,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9090909090909091,218,20,000,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.8,194,20,000,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.7857142857142857,162,20,000,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.72,143,20,000,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,139,20,000,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,1.0,123,20,000,medium,1
Auto & Motorrad | Auto & Motorrad,0.5625,107,20,000,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.9,89,20,000,medium,1
Möbel & Wohnen | Sport & Freizeit,1.0,83,20,000,medium,1
Elektronik & Computer | Sport & Freizeit,1.0,81,20,000,medium,1
Sport & Freizeit | Sport & Freizeit,0.75,79,20,000,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20,000,medium,1
Auto & Motorrad | Elektronik & Computer,0.6666666666666666,62,20,000,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20,000,medium,1
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20,000,medium,1
Elektronik & Computer | Spielzeug & Baby,0.6666666666666666,58,20,000,medium,1
Gesundheit & Pflege | Möbel & Wohnen,0.8,57,20,000,medium,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20,000,medium,1
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20,000,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20,000,medium,1
Auto & Motorrad | Möbel & Wohnen,0.0,48,20,000,medium,1
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20,000,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,39,20,000,medium,1
Auto & Motorrad | Sport & Freizeit,0.4,32,20,000,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20,000,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,0.6666666666666666,29,20,000,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20,000,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20,000,medium,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20,000,medium,1
Bürobedarf | Elektronik & Computer,0.8571428571428571,25,20,000,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,24,20,000,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,000,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20,000,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20,000,medium,1
Bürobedarf | Kleidung & Accessoires,0.0,18,20,000,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20,000,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,15,20,000,medium,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,14,20,000,medium,1
Spielzeug & Baby | Sport & Freizeit,0.0,12,20,000,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20,000,medium,1
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20,000,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20,000,medium,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20,000,medium,1
Bürobedarf | Möbel & Wohnen,0.0,9,20,000,medium,1
Auto & Motorrad | Spielzeug & Baby,0.0,9,20,000,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20,000,medium,1
Bürobedarf | Bürobedarf,0.75,9,20,000,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,000,medium,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20,000,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20,000,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20,000,medium,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.6666666666666666,7,20,000,medium,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20,000,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20,000,medium,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20,000,medium,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20,000,medium,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20,000,medium,1
Bürobedarf | Sport & Freizeit,0.0,4,20,000,medium,1
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20,000,medium,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20,000,medium,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,000,medium,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20,000,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20,000,medium,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20,000,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20,000,medium,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20,000,medium,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,000,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,2,20,000,medium,1
Auto & Motorrad | Bürobedarf,0.0,2,20,000,medium,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20,000,medium,1
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20,000,medium,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20,000,medium,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,000,medium,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20,000,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,000,medium,1
Bürobedarf | Spielzeug & Baby,0.0,1,20,000,medium,1
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20,000,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.6044776119402985,847,80,050,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.5344827586206896,828,80,050,large,2
Kleidung & Accessoires | Möbel & Wohnen,0.3333333333333333,350,80,050,large,2
Elektronik & Computer | Möbel & Wohnen,0.8181818181818182,241,80,050,large,2
Kleidung & Accessoires | Sport & Freizeit,0.6666666666666666,192,80,050,large,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.7586206896551724,160,80,050,large,2
Sport & Freizeit | Sport & Freizeit,0.5490196078431373,153,80,050,large,2
Elektronik & Computer | Elektronik & Computer,0.9,144,80,050,large,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7692307692307693,137,80,050,large,2
Elektronik & Computer | Kleidung & Accessoires,0.4444444444444444,125,80,050,large,2
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,106,80,050,large,2
Spielzeug & Baby | Spielzeug & Baby,0.8717948717948718,73,80,050,large,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,70,80,050,large,2
Elektronik & Computer | Sport & Freizeit,0.9090909090909091,62,80,050,large,2
