language,file,row,pair_id,id_left,id_right,product_id_left,product_id_right,label,reason
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3093,5006573365#2058316913,5006573365,2058316913,3702248647,3702206349,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3309,5018444082#4959321230,5018444082,4959321230,3747616575,3747616575,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3321,3626237468#4667944802,3626237468,4667944802,2356783916,2185772719,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3415,2152065366#2057643160,2152065366,2057643160,1663257061,1663257061,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3438,5109193415#4941134416,5109193415,4941134416,4070947697,4070947697,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3482,3249295282#3044853716,3249295282,3044853716,2491910760,1714605539,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3560,2027929598#3557197892,2027929598,3557197892,1043146066,1309534537,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3571,4004772536#2120472151,4004772536,2120472151,176965834,105475788,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3679,2064414260#2003336437,2064414260,2003336437,289162236,289162236,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,3983,3926916973#1712044201,3926916973,1712044201,1285123046,1027555333,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,4020,1694379811#4157280271,1694379811,4157280271,2615959000,2423435233,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,4023,422592070627#133524814102,422592070627,133524814102,102585114,102585114,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,4036,2152065366#3044853716,2152065366,3044853716,1663257061,1714605539,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,4046,4397754007#1640320664,4397754007,1640320664,3546080794,3701247276,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,4288,422592070627#1694379811,422592070627,1694379811,102585114,2615959000,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_large.json.gz,4311,14613456118#422592070627,14613456118,422592070627,2614307370,102585114,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,171,1372548918#3835133693,1372548918,3835133693,1718249532,1958697546,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,267,3557197892#2027929598,3557197892,2027929598,1309534537,1043146066,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,352,4663785560#4667944802,4663785560,4667944802,2864015127,2185772719,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,369,3404019551#3419405027,3404019551,3419405027,998644198,998643727,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,410,3630377420#1803263230,3630377420,1803263230,2735769366,2075999554,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,480,422592070627#133524814102,422592070627,133524814102,102585114,102585114,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,483,4397754007#1640320664,4397754007,1640320664,3546080794,3701247276,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,515,1688824936#2003336437,1688824936,2003336437,2061140625,289162236,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,557,2152065366#3044853716,2152065366,3044853716,1663257061,1714605539,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,651,2062075977#8431814058,2062075977,8431814058,1324746498,1324746498,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,684,3831306913#3964017834,3831306913,3964017834,3704649653,3704644409,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,736,5109193415#4214739605,5109193415,4214739605,4070947697,3085614729,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,782,3691716746#5066791121,3691716746,5066791121,2895167798,4143860459,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,849,85742590406#5079079597,85742590406,5079079597,3752651648,4070710045,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1045,2118343024#2118343114,2118343024,2118343114,1285123046,1012832077,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1080,4004772536#2120472151,4004772536,2120472151,176965834,105475788,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1148,422592070627#1694379811,422592070627,1694379811,102585114,2615959000,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1175,3044853716#3249295282,3044853716,3249295282,1714605539,2491910760,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1308,2168053481#4656986610,2168053481,4656986610,3728444976,1977752589,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1357,1810185303#2224193149,1810185303,2224193149,2120925098,2120925098,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1396,3630377420#1684789889,3630377420,1684789889,2735769366,1677817371,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1553,2079581946#2073591147,2079581946,2073591147,1334283705,1285950280,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1629,5109193415#4941134416,5109193415,4941134416,4070947697,4070947697,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1739,3633360460#1570945860,3633360460,1570945860,884868507,1450832033,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,1906,3077641865#1712080073,3077641865,1712080073,1473170007,1473170007,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2041,2152065366#2057643160,2152065366,2057643160,1663257061,1663257061,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2065,1472057117#336556403061,1472057117,336556403061,3249613794,2723956793,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2132,1712080073#1711852573,1712080073,1711852573,1473170007,1538167624,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2183,4720017417#4668248026,4720017417,4668248026,3785235242,2184230335,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2187,1570945860#1438483240,1570945860,1438483240,1450832033,1970396950,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2196,2120472151#2064229512,2120472151,2064229512,105475788,105475788,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2520,4746512285#5169557343,4746512285,5169557343,3816931111,4295228166,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2527,2060253226#1565913509,2060253226,1565913509,845830827,803771084,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2575,2064414260#2003336437,2064414260,2003336437,289162236,289162236,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2585,4476079587#3772624980,4476079587,3772624980,3606362558,2061140625,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2639,4157280271#1694379811,4157280271,1694379811,2423435233,2615959000,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2716,5018444082#4959321230,5018444082,4959321230,3747616575,3747616575,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2765,3359180052#4643011415,3359180052,4643011415,762242125,1204974664,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2775,2057051388#3404019551,2057051388,3404019551,998644237,998644198,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2799,4797396841#113196401893,4797396841,113196401893,3972281558,3702206349,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2839,3249295282#1437868238,3249295282,1437868238,2491910760,1348222026,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2916,4672808661#2062045929,4672808661,2062045929,3701882345,3702248647,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,2964,4417818851#2055255869,4417818851,2055255869,3546080851,241030498,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3016,4841409785#4417818851,4841409785,4417818851,3948437116,3546080851,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3026,3926916973#2118343024,3926916973,2118343024,1285123046,1285123046,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3044,4658620132#2027929598,4658620132,2027929598,1258286544,1043146066,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3050,2054657143#2054657150,2054657143,2054657150,1441296582,1441296383,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3159,1635602597#1438326380,1635602597,1438326380,2411932545,2409531133,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3176,1712044201#3926916973,1712044201,3926916973,1027555333,1285123046,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3226,1701333915#1398443073,1701333915,1398443073,1739985306,1739984796,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3416,1472057117#4219781521,1472057117,4219781521,3249613794,2684368298,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_medium.json.gz,3433,4959321230#5066791121,4959321230,5066791121,3747616575,4143860459,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,163,2152065366#3044853716,2152065366,3044853716,1663257061,1714605539,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,227,1570945860#3633360460,1570945860,3633360460,1450832033,884868507,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,233,1810185303#2224193149,1810185303,2224193149,2120925098,2120925098,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,252,2120472151#2064229512,2120472151,2064229512,105475788,105475788,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,301,3404019551#3419405027,3404019551,3419405027,998644198,998643727,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,303,2062045929#4672808661,2062045929,4672808661,3702248647,3701882345,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,405,2027929598#4658620132,2027929598,4658620132,1043146066,1258286544,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,470,3926916973#2118343024,3926916973,2118343024,1285123046,1285123046,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,505,3691716746#5066791121,3691716746,5066791121,2895167798,4143860459,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,556,3831306913#3964017834,3831306913,3964017834,3704649653,3704644409,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,592,4720017417#4668248026,4720017417,4668248026,3785235242,2184230335,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,593,2064414260#2003336437,2064414260,2003336437,289162236,289162236,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,594,2118343114#2118343024,2118343114,2118343024,1012832077,1285123046,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,678,2152065366#2057643160,2152065366,2057643160,1663257061,1663257061,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,691,2054657143#2054657150,2054657143,2054657150,1441296582,1441296383,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1136,5018444082#4959321230,5018444082,4959321230,3747616575,3747616575,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1226,5079079597#85742590406,5079079597,85742590406,4070710045,3752651648,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1256,1803263230#3630377420,1803263230,3630377420,2075999554,2735769366,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1297,1570945860#1438483240,1570945860,1438483240,1450832033,1970396950,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1308,4214739605#5109193415,4214739605,5109193415,3085614729,4070947697,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1389,1437868238#3249295282,1437868238,3249295282,1348222026,2491910760,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1402,3044853716#3249295282,3044853716,3249295282,1714605539,2491910760,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1469,5109193415#4941134416,5109193415,4941134416,4070947697,4070947697,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1485,422592070627#1694379811,422592070627,1694379811,102585114,2615959000,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1495,2027929598#3557197892,2027929598,3557197892,1043146066,1309534537,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1522,2062075977#8431814058,2062075977,8431814058,1324746498,1324746498,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,1567,8431809688#8431814058,8431809688,8431814058,1324747237,1324746498,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,2062,3926916973#1712044201,3926916973,1712044201,1285123046,1027555333,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,2095,3077641865#1712080073,3077641865,1712080073,1473170007,1473170007,1,label_conflict
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,2103,422592070627#133524814102,422592070627,133524814102,102585114,102585114,1,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,2138,2120472151#4004772536,2120472151,4004772536,105475788,176965834,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,2240,4643011415#3359180052,4643011415,3359180052,1204974664,762242125,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,2426,4746512285#5169557343,4746512285,5169557343,3816931111,4295228166,0,validation_overlaps_test
de,validation-sets/products80cc20rnd050un_valid_small.json.gz,2434,5066791121#4959321230,5066791121,4959321230,4143860459,3747616575,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,64,1565913509#2060253226,1565913509,2060253226,803771084,845830827,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,108,4157280271#1438326380,4157280271,1438326380,2423435233,2409531133,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,117,3630377420#1684789889,3630377420,1684789889,2735769366,1677817371,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,364,5079079597#85742590406,5079079597,85742590406,4070710045,3752651648,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,445,5109193415#4214739605,5109193415,4214739605,4070947697,3085614729,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,477,4417818851#4841409785,4417818851,4841409785,3546080851,3948437116,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,587,4663785560#4667944802,4663785560,4667944802,2864015127,2185772719,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,594,2168053481#4656986610,2168053481,4656986610,3728444976,1977752589,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,662,3077641865#1712080073,3077641865,1712080073,1473170007,1473170007,1,label_conflict
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,823,3860948251#3299599421,3860948251,3299599421,1106476568,1463124081,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,910,1472057117#336556403061,1472057117,336556403061,3249613794,2723956793,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,913,3404019551#2057051388,3404019551,2057051388,998644198,998644237,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1018,4417849752#4841409785,4417849752,4841409785,3546080794,3948437116,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1109,5066791121#3691716746,5066791121,3691716746,4143860459,2895167798,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1244,4746512285#5169557343,4746512285,5169557343,3816931111,4295228166,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1302,3831306913#4673542718,3831306913,4673542718,3704649653,3704655720,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1307,113196401893#4797396841,113196401893,4797396841,3702206349,3972281558,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1388,1712080073#1711852573,1712080073,1711852573,1473170007,1538167624,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1437,8431809688#8431814058,8431809688,8431814058,1324747237,1324746498,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1495,4959321230#5066791121,4959321230,5066791121,3747616575,4143860459,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1514,2027929598#4658620132,2027929598,4658620132,1043146066,1258286544,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1551,2120472151#2064229512,2120472151,2064229512,105475788,105475788,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1620,2054657150#2054657143,2054657150,2054657143,1441296383,1441296582,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1637,4687116172#1684789889,4687116172,1684789889,1555608263,1677817371,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1665,2073591147#2079581946,2073591147,2079581946,1285950280,1334283705,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1683,4667944802#4720017417,4667944802,4720017417,2185772719,3785235242,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1773,2111146548#3892158791,2111146548,3892158791,1717209745,2949022500,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1873,3964017834#3831306913,3964017834,3831306913,3704644409,3704649653,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1881,4417818851#2055255869,4417818851,2055255869,3546080851,241030498,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,1985,3404019551#3419405027,3404019551,3419405027,998644198,998643727,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2225,3359180052#4643011415,3359180052,4643011415,762242125,1204974664,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2234,2062075977#8431814058,2062075977,8431814058,1324746498,1324746498,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2238,2118343024#2118343114,2118343024,2118343114,1285123046,1012832077,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2250,3926916973#2118343024,3926916973,2118343024,1285123046,1285123046,1,label_conflict
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2257,1810185303#2224193149,1810185303,2224193149,2120925098,2120925098,1,label_conflict
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2289,1570945860#3633360460,1570945860,3633360460,1450832033,884868507,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2345,4668248026#4720017417,4668248026,4720017417,2184230335,3785235242,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2515,1398443073#1701333915,1398443073,1701333915,1739984796,1739985306,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2572,3835133693#1372548918,3835133693,1372548918,1958697546,1718249532,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2605,3630377420#1803263230,3630377420,1803263230,2735769366,2075999554,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2606,1688824936#2003336437,1688824936,2003336437,2061140625,289162236,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2610,3926916973#3403917033,3926916973,3403917033,1285123046,1012848640,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2655,3212722992#3835133693,3212722992,3835133693,2334448515,1958697546,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2695,4672808661#2062045929,4672808661,2062045929,3701882345,3702248647,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2699,4668248026#4667944802,4668248026,4667944802,2184230335,2185772719,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2771,1438326380#1635602597,1438326380,1635602597,2409531133,2411932545,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2778,1438483240#1570945860,1438483240,1570945860,1970396950,1450832033,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,2901,1437868238#3249295282,1437868238,3249295282,1348222026,2491910760,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3093,5006573365#2058316913,5006573365,2058316913,3702248647,3702206349,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3309,5018444082#4959321230,5018444082,4959321230,3747616575,3747616575,1,label_conflict
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3321,3626237468#4667944802,3626237468,4667944802,2356783916,2185772719,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3415,2152065366#2057643160,2152065366,2057643160,1663257061,1663257061,1,label_conflict
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3438,5109193415#4941134416,5109193415,4941134416,4070947697,4070947697,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3482,3249295282#3044853716,3249295282,3044853716,2491910760,1714605539,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3560,2027929598#3557197892,2027929598,3557197892,1043146066,1309534537,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3571,4004772536#2120472151,4004772536,2120472151,176965834,105475788,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3679,2064414260#2003336437,2064414260,2003336437,289162236,289162236,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,3983,3926916973#1712044201,3926916973,1712044201,1285123046,1027555333,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,4020,1694379811#4157280271,1694379811,4157280271,2615959000,2423435233,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,4023,422592070627#133524814102,422592070627,133524814102,102585114,102585114,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,4036,2152065366#3044853716,2152065366,3044853716,1663257061,1714605539,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,4046,4397754007#1640320664,4397754007,1640320664,3546080794,3701247276,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,4288,422592070627#1694379811,422592070627,1694379811,102585114,2615959000,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_large.json.gz,4311,14613456118#422592070627,14613456118,422592070627,2614307370,102585114,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,171,1372548918#3835133693,1372548918,3835133693,1718249532,1958697546,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,267,3557197892#2027929598,3557197892,2027929598,1309534537,1043146066,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,352,4663785560#4667944802,4663785560,4667944802,2864015127,2185772719,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,369,3404019551#3419405027,3404019551,3419405027,998644198,998643727,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,410,3630377420#1803263230,3630377420,1803263230,2735769366,2075999554,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,480,422592070627#133524814102,422592070627,133524814102,102585114,102585114,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,483,4397754007#1640320664,4397754007,1640320664,3546080794,3701247276,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,515,1688824936#2003336437,1688824936,2003336437,2061140625,289162236,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,557,2152065366#3044853716,2152065366,3044853716,1663257061,1714605539,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,651,2062075977#8431814058,2062075977,8431814058,1324746498,1324746498,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,684,3831306913#3964017834,3831306913,3964017834,3704649653,3704644409,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,736,5109193415#4214739605,5109193415,4214739605,4070947697,3085614729,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,782,3691716746#5066791121,3691716746,5066791121,2895167798,4143860459,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,849,85742590406#5079079597,85742590406,5079079597,3752651648,4070710045,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1045,2118343024#2118343114,2118343024,2118343114,1285123046,1012832077,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1080,4004772536#2120472151,4004772536,2120472151,176965834,105475788,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1148,422592070627#1694379811,422592070627,1694379811,102585114,2615959000,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1175,3044853716#3249295282,3044853716,3249295282,1714605539,2491910760,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1308,2168053481#4656986610,2168053481,4656986610,3728444976,1977752589,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1357,1810185303#2224193149,1810185303,2224193149,2120925098,2120925098,1,label_conflict
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1396,3630377420#1684789889,3630377420,1684789889,2735769366,1677817371,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1553,2079581946#2073591147,2079581946,2073591147,1334283705,1285950280,0,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1629,5109193415#4941134416,5109193415,4941134416,4070947697,4070947697,1,validation_overlaps_test
de,validation-sets/products80cc20rnd100un_valid_medium.json.gz,1739,3633360460#1570945860,3633360460,1570945860,884868507,1450832033,0,validation_overlaps_test
