category_pair,f1,total_count,cc,un,size,run_id
Kleidung & Accessoires | Kleidung & Accessoires,0.5320197044334976,919,20,100,small,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,000,small,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,20,000,small,0
Auto & Motorrad | Bürobedarf,0.0,2,20,000,small,0
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20,000,small,0
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20,000,small,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20,000,small,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,000,small,0
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20,000,small,0
Bürobedarf | Gesundheit & Pflege,0.0,1,20,000,small,0
Bürobedarf | Spielzeug & Baby,0.0,1,20,000,small,0
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20,000,small,0
Kleidung & Accessoires | Kleidung & Accessoires,0.7169811320754716,524,20,000,medium,0
Elektronik & Computer | Elektronik & Computer,0.9,424,20,000,medium,0
Möbel & Wohnen | Möbel & Wohnen,0.8217054263565892,349,20,000,medium,0
Elektronik & Computer | Möbel & Wohnen,0.88,314,20,000,medium,0
Elektronik & Computer | Kleidung & Accessoires,0.7692307692307693,251,20,000,medium,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9111111111111111,218,20,000,medium,0
Kleidung & Accessoires | Möbel & Wohnen,1.0,194,20,000,medium,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.8461538461538461,162,20,000,medium,0
Kleidung & Accessoires | Sport & Freizeit,0.7222222222222222,143,20,000,medium,0
Elektronik & Computer | Werkzeug & Baumarkt,1.0,139,20,000,medium,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.5,123,20,000,medium,0
Auto & Motorrad | Auto & Motorrad,0.9777777777777777,107,20,000,medium,0
Spielzeug & Baby | Spielzeug & Baby,0.926829268292683,89,20,000,medium,0
Möbel & Wohnen | Sport & Freizeit,0.8888888888888888,83,20,000,medium,0
Elektronik & Computer | Sport & Freizeit,0.8888888888888888,81,20,000,medium,0
Sport & Freizeit | Sport & Freizeit,0.9655172413793104,79,20,000,medium,0
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20,000,medium,0
Auto & Motorrad | Elektronik & Computer,1.0,62,20,000,medium,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20,000,medium,0
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20,000,medium,0
Elektronik & Computer | Spielzeug & Baby,1.0,58,20,000,medium,0
Gesundheit & Pflege | Möbel & Wohnen,0.8,57,20,000,medium,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20,000,medium,0
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20,000,medium,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20,000,medium,0
Auto & Motorrad | Möbel & Wohnen,0.0,48,20,000,medium,0
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20,000,medium,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,39,20,000,medium,0
Auto & Motorrad | Sport & Freizeit,0.9411764705882353,32,20,000,medium,0
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20,000,medium,0
Gesundheit & Pflege | Kleidung & Accessoires,1.0,29,20,000,medium,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.9090909090909091,29,20,000,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20,000,medium,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20,000,medium,0
Bürobedarf | Elektronik & Computer,1.0,25,20,000,medium,0
"Bücher, Filme & Musik | Spielzeug & Baby",1.0,24,20,000,medium,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,000,medium,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20,000,medium,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20,000,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,18,20,000,medium,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20,000,medium,0
Gesundheit & Pflege | Gesundheit & Pflege,1.0,15,20,000,medium,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.9090909090909091,14,20,000,medium,0
Spielzeug & Baby | Sport & Freizeit,0.0,12,20,000,medium,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20,000,medium,0
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20,000,medium,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20,000,medium,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20,000,medium,0
Bürobedarf | Möbel & Wohnen,0.0,9,20,000,medium,0
Auto & Motorrad | Spielzeug & Baby,0.0,9,20,000,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20,000,medium,0
Bürobedarf | Bürobedarf,1.0,9,20,000,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,000,medium,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20,000,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20,000,medium,0
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20,000,medium,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,7,20,000,medium,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20,000,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20,000,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20,000,medium,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20,000,medium,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20,000,medium,0
Bürobedarf | Sport & Freizeit,0.0,4,20,000,medium,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20,000,medium,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20,000,medium,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,000,medium,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20,000,medium,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20,000,medium,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20,000,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20,000,medium,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20,000,medium,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,000,medium,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,20,000,medium,0
Auto & Motorrad | Bürobedarf,0.0,2,20,000,medium,0
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20,000,medium,0
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20,000,medium,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20,000,medium,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,000,medium,0
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20,000,medium,0
Bürobedarf | Gesundheit & Pflege,0.0,1,20,000,medium,0
Bürobedarf | Spielzeug & Baby,0.0,1,20,000,medium,0
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20,000,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5179063360881543,958,50,100,medium,2
Möbel & Wohnen | Möbel & Wohnen,0.42032332563510394,806,50,100,medium,2
Kleidung & Accessoires | Möbel & Wohnen,0.5,367,50,100,medium,2
Kleidung & Accessoires | Sport & Freizeit,0.5245901639344263,215,50,100,medium,2
Elektronik & Computer | Kleidung & Accessoires,0.23529411764705882,169,50,100,medium,2
Elektronik & Computer | Möbel & Wohnen,0.8148148148148148,147,50,100,medium,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.48484848484848486,146,50,100,medium,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5106382978723404,141,50,100,medium,2
Sport & Freizeit | Sport & Freizeit,0.4166666666666667,95,50,100,medium,2
Elektronik & Computer | Elektronik & Computer,0.8421052631578947,95,50,100,medium,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.4,94,50,100,medium,2
Spielzeug & Baby | Spielzeug & Baby,0.64,80,50,100,medium,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,75,50,100,medium,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.5714285714285714,71,50,100,medium,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,70,50,100,medium,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50,100,medium,2
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,69,50,100,medium,2
Möbel & Wohnen | Spielzeug & Baby,0.6666666666666666,65,50,100,medium,2
Gesundheit & Pflege | Kleidung & Accessoires,0.5,57,50,100,medium,2
Auto & Motorrad | Auto & Motorrad,0.9655172413793104,57,50,100,medium,2
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,medium,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,40,50,100,medium,2
Gesundheit & Pflege | Gesundheit & Pflege,0.7,38,50,100,medium,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,medium,2
Elektronik & Computer | Werkzeug & Baumarkt,0.5,34,50,100,medium,2
Elektronik & Computer | Sport & Freizeit,0.0,34,50,100,medium,2
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,medium,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.5882352941176471,31,50,100,medium,2
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,medium,2
Kosmetik & Drogerie | Sport & Freizeit,0.5,27,50,100,medium,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,medium,2
Sport & Freizeit | Werkzeug & Baumarkt,1.0,20,50,100,medium,2
Spielzeug & Baby | Sport & Freizeit,1.0,19,50,100,medium,2
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,medium,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,medium,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,medium,2
Auto & Motorrad | Sport & Freizeit,0.0,13,50,100,medium,2
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,medium,2
Bürobedarf | Möbel & Wohnen,0.0,12,50,100,medium,2
Bürobedarf | Elektronik & Computer,1.0,11,50,100,medium,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,medium,2
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,medium,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,medium,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,medium,2
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,medium,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,medium,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,medium,2
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,medium,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,medium,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,medium,2
Bürobedarf | Sport & Freizeit,0.0,6,50,100,medium,2
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,medium,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,medium,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,medium,2
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,medium,2
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,medium,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,50,100,medium,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,medium,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,medium,2
Auto & Motorrad | Bürobedarf,0.0,2,50,100,medium,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,medium,2
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,medium,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,medium,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,medium,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,medium,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,medium,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,medium,2
Bürobedarf | Spielzeug & Baby,1.0,1,50,100,medium,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,medium,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,medium,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,medium,2
Bürobedarf | Bürobedarf,1.0,1,50,100,medium,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,medium,2
Kleidung & Accessoires | Kleidung & Accessoires,0.7773851590106007,894,20,050,large,1
Möbel & Wohnen | Möbel & Wohnen,0.6463878326996197,529,20,050,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.5454545454545454,339,20,050,large,1
Elektronik & Computer | Kleidung & Accessoires,1.0,240,20,050,large,1
Elektronik & Computer | Möbel & Wohnen,1.0,207,20,050,large,1
Elektronik & Computer | Elektronik & Computer,0.9696969696969697,191,20,050,large,1
Kleidung & Accessoires | Sport & Freizeit,0.7916666666666666,184,20,050,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9552238805970149,161,20,050,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.6666666666666666,137,20,050,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.5,126,20,050,large,1
Auto & Motorrad | Auto & Motorrad,0.9743589743589743,108,20,050,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20,050,large,1
Möbel & Wohnen | Spielzeug & Baby,0.7368421052631579,81,20,050,large,1
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20,050,large,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20,050,large,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20,050,large,1
Möbel & Wohnen | Sport & Freizeit,0.5714285714285714,68,20,050,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.8,66,20,050,large,1
Spielzeug & Baby | Spielzeug & Baby,0.8205128205128205,62,20,050,large,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,59,20,050,large,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20,050,large,1
Auto & Motorrad | Möbel & Wohnen,1.0,39,20,050,large,1
Sport & Freizeit | Sport & Freizeit,0.8888888888888888,39,20,050,large,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20,050,large,1
Elektronik & Computer | Sport & Freizeit,1.0,38,20,050,large,1
Elektronik & Computer | Kosmetik & Drogerie,1.0,36,20,050,large,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20,050,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20,050,large,1
Auto & Motorrad | Elektronik & Computer,0.0,29,20,050,large,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20,050,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20,050,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20,050,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20,050,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20,050,large,1
Auto & Motorrad | Sport & Freizeit,1.0,17,20,050,large,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,16,20,050,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20,050,large,1
Bürobedarf | Kleidung & Accessoires,1.0,15,20,050,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20,050,large,1
Lebensmittel & Getränke | Möbel & Wohnen,0.8571428571428571,14,20,050,large,1
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20,050,large,1
Bürobedarf | Elektronik & Computer,1.0,12,20,050,large,1
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20,050,large,1
Spielzeug & Baby | Sport & Freizeit,0.8,10,20,050,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,050,large,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20,050,large,1
Bürobedarf | Möbel & Wohnen,0.0,7,20,050,large,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20,050,large,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20,050,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20,050,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,050,large,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,5,20,050,large,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,050,large,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20,050,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,4,20,050,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,050,large,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20,050,large,1
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20,050,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20,050,large,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,20,050,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,3,20,050,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20,050,large,1
Bürobedarf | Sport & Freizeit,0.0,3,20,050,large,1
Lebensmittel & Getränke | Sport & Freizeit,1.0,3,20,050,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20,050,large,1
Auto & Motorrad | Bürobedarf,0.0,2,20,050,large,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20,050,large,1
Bürobedarf | Spielzeug & Baby,1.0,2,20,050,large,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20,050,large,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,050,large,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20,050,large,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,20,050,large,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,050,large,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20,050,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20,050,large,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20,050,large,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,050,large,1
Bürobedarf | Bürobedarf,1.0,1,20,050,large,1
Möbel & Wohnen | Möbel & Wohnen,0.5501285347043702,1014,80,100,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5047318611987381,844,80,100,medium,0
Kleidung & Accessoires | Möbel & Wohnen,0.3076923076923077,382,80,100,medium,0
Kleidung & Accessoires | Sport & Freizeit,0.27692307692307694,177,80,100,medium,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6415094339622641,170,80,100,medium,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.72,155,80,100,medium,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5897435897435898,151,80,100,medium,0
Elektronik & Computer | Möbel & Wohnen,0.6206896551724138,114,80,100,medium,0
Elektronik & Computer | Kleidung & Accessoires,0.48,105,80,100,medium,0
Kosmetik & Drogerie | Möbel & Wohnen,0.3333333333333333,101,80,100,medium,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.5,96,80,100,medium,0
Sport & Freizeit | Sport & Freizeit,0.5853658536585366,91,80,100,medium,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,84,80,100,medium,0
Spielzeug & Baby | Spielzeug & Baby,0.7058823529411765,73,80,100,medium,0
Möbel & Wohnen | Sport & Freizeit,0.0,62,80,100,medium,0
Elektronik & Computer | Elektronik & Computer,0.75,60,80,100,medium,0
Kleidung & Accessoires | Spielzeug & Baby,0.36363636363636365,60,80,100,medium,0
Gesundheit & Pflege | Gesundheit & Pflege,0.8333333333333334,56,80,100,medium,0
Auto & Motorrad | Auto & Motorrad,0.5294117647058824,53,80,100,medium,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,52,80,100,medium,0
Gesundheit & Pflege | Möbel & Wohnen,0.0,51,80,100,medium,0
Möbel & Wohnen | Spielzeug & Baby,0.4,42,80,100,medium,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.5,41,80,100,medium,0
Auto & Motorrad | Kleidung & Accessoires,0.0,39,80,100,medium,0
Elektronik & Computer | Sport & Freizeit,0.8333333333333334,37,80,100,medium,0
Elektronik & Computer | Werkzeug & Baumarkt,0.8,31,80,100,medium,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,27,80,100,medium,0
Auto & Motorrad | Möbel & Wohnen,0.0,25,80,100,medium,0
Sport & Freizeit | Werkzeug & Baumarkt,0.6666666666666666,23,80,100,medium,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,20,80,100,medium,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,20,80,100,medium,0
Auto & Motorrad | Sport & Freizeit,0.3333333333333333,17,80,100,medium,0
Auto & Motorrad | Elektronik & Computer,0.5,14,80,100,medium,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,12,80,100,medium,0
Elektronik & Computer | Spielzeug & Baby,0.0,12,80,100,medium,0
Spielzeug & Baby | Sport & Freizeit,1.0,12,80,100,medium,0
Gesundheit & Pflege | Sport & Freizeit,0.0,11,80,100,medium,0
Bürobedarf | Möbel & Wohnen,0.0,10,80,100,medium,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,10,80,100,medium,0
Elektronik & Computer | Gesundheit & Pflege,0.0,9,80,100,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.6666666666666666,9,80,100,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,8,80,100,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,80,100,medium,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,8,80,100,medium,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,7,80,100,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,80,100,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,6,80,100,medium,0
Bürobedarf | Elektronik & Computer,0.6666666666666666,6,80,100,medium,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,80,100,medium,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,80,100,medium,0
Auto & Motorrad | Spielzeug & Baby,0.0,5,80,100,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,3,80,100,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,80,100,medium,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,3,80,100,medium,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,2,80,100,medium,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80,100,medium,0
Auto & Motorrad | Bürobedarf,0.0,2,80,100,medium,0
Bürobedarf | Bürobedarf,1.0,2,80,100,medium,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80,100,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,1,80,100,medium,0
Bürobedarf | Spielzeug & Baby,0.0,1,80,100,medium,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80,100,medium,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,80,100,medium,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,80,100,medium,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,80,100,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.6329787234042553,958,50,100,large,0
Möbel & Wohnen | Möbel & Wohnen,0.5201072386058981,806,50,100,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.6666666666666666,367,50,100,large,0
Kleidung & Accessoires | Sport & Freizeit,0.6031746031746031,215,50,100,large,0
Elektronik & Computer | Kleidung & Accessoires,0.43478260869565216,169,50,100,large,0
Elektronik & Computer | Möbel & Wohnen,0.8333333333333334,147,50,100,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6944444444444444,146,50,100,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.6976744186046512,141,50,100,large,0
Sport & Freizeit | Sport & Freizeit,0.5714285714285714,95,50,100,large,0
Elektronik & Computer | Elektronik & Computer,0.9259259259259259,95,50,100,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.4,94,50,100,large,0
Spielzeug & Baby | Spielzeug & Baby,0.6976744186046512,80,50,100,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,75,50,100,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6046511627906976,71,50,100,large,0
Kleidung & Accessoires | Spielzeug & Baby,1.0,70,50,100,large,0
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50,100,large,0
Möbel & Wohnen | Sport & Freizeit,0.8,69,50,100,large,0
Möbel & Wohnen | Spielzeug & Baby,0.6666666666666666,65,50,100,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.6666666666666666,57,50,100,large,0
Auto & Motorrad | Auto & Motorrad,0.9629629629629629,57,50,100,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,large,0
Gesundheit & Pflege | Möbel & Wohnen,0.0,40,50,100,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.9411764705882353,38,50,100,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.6666666666666666,34,50,100,large,0
Elektronik & Computer | Sport & Freizeit,0.0,34,50,100,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.8421052631578947,31,50,100,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.5,27,50,100,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,large,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,20,50,100,large,0
Spielzeug & Baby | Sport & Freizeit,1.0,19,50,100,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,large,0
Auto & Motorrad | Sport & Freizeit,1.0,13,50,100,large,0
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,large,0
Bürobedarf | Möbel & Wohnen,0.3333333333333333,12,50,100,large,0
Bürobedarf | Elektronik & Computer,1.0,11,50,100,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,large,0
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,large,0
Bürobedarf | Sport & Freizeit,0.0,6,50,100,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,large,0
